bh_pub_index;bh_pub_XCOORD;bh_pub_YCOORD;bh_pub_ZCOORDB;bh_pub_ORIGNAME;bh_pub_NAMEPUB;bh_pub_SHORTNAME;bh_pub_BOHREDAT;bh_pub_BOHRTYP;bh_pub_GRUND;bh_pub_RESTRICTIO;bh_pub_TIEFEMD;bh_pub_DEPTHFROM;bh_pub_DEPTHTO;bh_pub_LAYERDESC;bh_pub_ORIGGEOL;bh_pub_LITHOLOGY;bh_pub_LITHOSTRAT;bh_pub_CHRONOSTR;bh_pub_TECTO;bh_pub_USCS1;bh_pub_USCS2;bh_pub_USCS3;bh_pub_geometry;bh_pub_geom4326;bh_pub_x4326;bh_pub_y4326
65988;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2300.0;2301.8;"Kalkstein, mittelgrau, stark feinsandig, kaum tonig, schwach bis mäßig glaukonitisch, manchmal etwas Pyrit, gelegentlich undeutlich feinkristallin,
Korngroße 0,1 - 0,15 mm, gute Sortierung, hart und splitterig, dicht; wenig
tiefdunkelgrauer, schwach kalkiger, wenig glimmeriger, sehr fester Tonstein.";Sinémurien + Hettangien - Lias alpha;Sbc;;jfS;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65989;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2301.8;2328.0;"Tonstein, dunkelgrau, kalkig, etwas glimmerstaubig, ein Bröckchen siltig und mit viel Feinstglimmer, 1 Belemnitenbruchstück, einzelne Muschelreste; sehr fest, ungeschichtet (s. Berichte-pdf S. 103).";?Oberhät und Mittelrhät;SkpTo;;tsR;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65707;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2328.0;2334.0;"Tonstein (ca. 15 %), grüngrau; schwach bis mäßig dolomitisch mit Übergängen in dolomitischen Steinmergel, schwach rauh, sehr hart,
scharfkantig, splitterig brechend; daneben in Sp. 2330 m etwas (ca. 5 %) mittelgrauer, stark siltiger und etwas staubsandiger, harter Steinmergel; außerdem sehr viel (ca. 80 - 90 %) Nachfall von blätterig - spießig brechendem, schwarzem Rhätton, gelegentlich auch feinkörnigem Rhätsandstein sowie mittelgrauem, hartem Dolomit (ebenfalls aus dem
Rhät); ferner in Sp . 2332 m öfters weißer Kluftkalkspat.";Oberer Mittelkeuper;SkpTo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65708;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2334.0;2336.0;"Tonmergelstein (ca. 10 %), blaßrötlich bis weißgrau; stark kalkig, schluffig, mäßig hart, etwas verschmandet; Rest schwarzer Tonstein
und untergeordnet grüngrauer Steinmergel.";Oberer Mittelkeuper;SkpTm;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65709;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2336.0;2348.0;"Schwach dolomitischer Tonstein mit Übergängen in dolomitischen Steinmergel (ca. 30 - 40 %), mittelrotbraun, violettstichig; mäßig rauh,
je nach Dolomitgehalt mäßig hart bis hart, splitterig brechend; in Sp. 2340 m öfters besonders dolomitische Bröckchen, die nur schwach rötlich dafür mehr grau und besonders hart sind; in Sp. 2342 m viel (ca. 10 %), in
Sp. 2344 m wieder abnehmend, hellrötlicher (ziegelroter) Tonmergelstein, ziemlich siltig und schluffig, mäßig fest, leicht verschmandet; außerdem in allen Proben wechselnd viel grüner Tonstein bis Steinmergel wie in
den Sp. 2328 - 2332 m sowie ca. 50 - 60 % Nachfall von schwarzem Tonstein.";Oberer Mittelkeuper;SkpTo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65706;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2348.0;2354.0;"Dolomitischer Tonmergelstein mit häufigen Übergängen in dolomitischen Steinmergel (ca. 40 %), vorwiegend lichtgrün, nicht selten auch dunkelgraugrünlich und mittelrotbraun; überwiegend ziemlich glatt, hart und scharf-kantig brechend; in Sp. 2350 m noch etwas (ca. 10 %) hellrötlicher, ziemlich weicher und kalkiger Tonmergelstein; gelegentlich
kleine, freie Pyritaggregate; viel Nachfall von grobem, dunkelgrauem, siltigem und glimmerigem Tonstein aus dem Jura.";Oberer Mittelkeuper;SkpTm;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65710;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2354.0;2358.0;"Tonmergelstein (ca. 30 %), hellrötlich, gelegentlich mit feinsten hellgrauen und +violettstichigen Schlieren; schwach schlufrig
mit Einstreuungen von einzelnen dunkleren, +runden Gesteinskörnern (bis max. 0,2 mm - wohl Steinmergel), ganz selten Glimmer, mäßig fest, wenig verschmandet; daneben ca. 60 % violettbrauner, untergeordnet auch hellgrüner Steinmergel mit wechselndem Dolomitgehalt, dadurch
verschieden hart; Rest dunkelgrüner, spießig-splitterig brechender Tonstein, schwach kalkig bis kalkfrei, mäßig siltig und dadurch
schwach rauh, sehr wenig Glimmer.";Oberer Mittelkeuper;SkpTm;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65711;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2358.0;2362.0;"Überwiegend Nachfall (nach Meißelwechsel): Große Cuttings von grüngrauem bis hellgrünem Steinmergel und Tonstein, darunter gelegentlich sehr pyritreiche und staubsandige Bröckchen; daneben, nach unten zunehmend violettbrauner, harter Steinmergel und hellrötlicher, weniger harter Tonmergelstein wie zuvor.";Oberer Mittelkeuper;SkpTo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65712;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2362.0;2368.0;"Anhydrit (ca. 80 %), weißgrau; überwiegend feinkörnig und +stark vergipst, dann ziemlich mürbe nur selten hart, dafür öfters zu Schmand zerbohrt, mit geringen Kalkspuren; Rest violett- bis mittelbrauner, vereinzelt grünlicher Steinmergel und untergeordnet auch weicherer hellrötlicher Tonmergelstein wie oben.";Oberer Mittelkeuper;SceAn;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65713;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2368.0;2372.0;"Steinmergel (ca. 80 %), mittelviolettbraun; wechselnder Dolomitgehalt, bei höherer Tonführung mit intensiverer. Braunfärbung, sonst mehr grau, hart bis sehr hart, tonige Bröckchen mehr blätterig, dolomitisch verhärtete
scharfkantig-splitterig brechend; i.a. nur schwach schlüffig, schwach rauh bis glatt, ganz selten Glimmerflitterchen; daneben ca. 3% weißer Anhydrit wie zuvor.";Oberer Mittelkeuper;SkpMe;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65714;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2372.0;2394.0;"Weißgrauer Anhydrit (zwischen 60 % und 90 %) wie in den Sp. 2364 + 2366 m, ganz selten auch mit rötlichem Schimmer, weitgehend vergipst und ziemlich weich, auch +stark zu Schmand zerbohrt; daneben mittel- bis dunkelgrauer Ton- oder Tonmergelstein, häufig mit einem Stich nach Grün oder Violettbraun, schwach bis mäßig schluffig, wenig rauh, der mergelige
Anteil +dolomitisch, ziemlich fest; untergeordnet ca. 5 % violettbrauner und grüngrauer Steinmergel wie oben; Sp. 2386 m wegen Meißelwechsel stark durch Nachfall verunreinigt.";Oberer Mittelkeuper;SceAn;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65715;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2394.0;2400.0;"Das Spülgut ist wenig representativ (Einbau und Zementation der 7""- Rohre): Vorwiegend Zement und Gummi, daneben in wechselnder Menge rötlichbrauner, auch grüngrauer, +dolomitischer Tonstein mit Übergängen in Steinmergel; dunkelgrauer, oft siltig- rauher, schwach kalkiger Tonstein und wenig weißer Anhydrit sowie einzelne graue Dolomitbröckchen.";Oberer Mittelkeuper;SkpTo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65716;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2400.0;2402.0;"Dolomit (ca. 95 %), mittelgrau, braunstichig, häufig oolithisch mit bis 0,2 mm großen Ooiden, öfters zwischen den Ooiden anhydritische
Zwickelfüllungen jedoch auch häufig Bröckchen, deren gesamte Grundsub stanz + stark anhydritisch ist und die z.T. in +dolomitischen Anhydrit
übergehen (Uberwiege und kristallin-körnig und weiß), ferner ist der Dolomit mäßig tonig, einzelne Bröckchen auch körnig (nicht quarzsandig)mit spätig schillernden Bruchflächen (wohl weniger Dolomitspat als kristall iner Anhydrit), mäßig rauh, hart, bei höherem Anhydritgehalt etwas weicher; noch etwas Zement und einzelne Bröckchen von rötlichbraunem Steinmergel.";Oberer Mittelkeuper;SbdDo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65619;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2402.0;2406.0;"Mergeltonstein (ca. 20%), dunkelgrau; mit geringen Dolomitspuren, ziemlich schluffig, schwach bis mäßig rauh, gelegentlich sehr fein
verteilter Pyritstaub, kaum Glimner, fest; daneben ca. 70% +anhydritische rund oolithischer Dolomit wie zuvor; ausserdem einige harte, scharfkantig brechende, mittelgrau-bräunliche Dolomitbröckchen.";Oberer Mittelkeuper;SkpTm;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65620;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2406.0;2412.0;"Anhydrit (ca. 60 - 70%), weißgrau; körnigkristallin, öfters mit dunkleren, feinsten, tonigen Tapeten, geringe Dolomitspuren, mäßig fest bis fest, zum Teil zu Schmand zerbohrt; daneben in den oberen Proben noch mittelgraubräunlicher, anhydritischer und gelegentlich
oolithischer Dolomit wie oben; außerdem noch mittelgrauer, jedoch mehr bläulich schimmernder Dolomit, der insgesamt weniger anhydritisch
ist, dafür härter und oft scharfkantig bricht, nur mäßig rauh; ferner auch noch Bröckchen von mittelgrauem, ziemlich glattem, +dolomitischem
Tonstein, fest.";Oberer Mittelkeuper;SceAn;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65621;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2412.0;2416.0;"Dolomit (ca. 80 %), mittelgrau, blaustichig, insgesamt etwas dunkler als bisher; +anhydritisch (i.a. weniger als oben), ziemlich fein- bis mikrokristallin und häufig glatt, öfters Bröckchen mit zahlreichen dunkleren, spätigen Punkten (bis 1 rnm) - wohl umkristallisierte
organogene Reste (ähnlich Crinoidenresten), hart, teils scharfkantig brechend; daneben in Sp. 2412 m noch sehr viel (ca. 40%) Anhydrit
wie zuvor, der darunter jedoch stark abnimmt (5 - 10 %); außerdem noch etwas mittel- bis dunkelgrauer, schluffiger, wenig dolomitischer
Mergeltonstein.";Oberer Mittelkeuper;SbdDo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65622;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2416.0;2432.0;"Dolomit (ca. 70 - 80%), mittelgrau, +anhydritisch feinkristallin, öfters Bröckchen, die dicht mit nadelstichgroßen, wenig dunkleren, spätigen
Punkten besetzt sind, oben nur schwach bis mäßig, im tiefsten Teil (ab Sp. 2426 m) auch öfters stark tonig mit Übergängen in dunkleren+dolomitischen Tonstein (Sp. 2426 - 2430 m ca. 20 %), der auch in den höheren Proben bereits gelegentlich auftritt und insbesondere an dem
mehr spießigen Bruch erkennbar ist, Gestein je nach Dolomitgehalt mäßig bis ziemlich hart und dünnblätterig-scharfkantig brechend; außerdem
mittel- bis weißgrauer und öfters +dolomitischer Anhydrit (von oben nach unten zunehmend - ab Sp. 2424 m ca. 30 %, überwiegend feinkristallin
und staubkörnig, vereinzelt auch glasklare Splitter von gronkristallinem Anhydrit, mäßig hart, meist gut kantengerundete Cuttings.";Oberer Mittelkeuper;SbdDo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65623;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2432.0;2452.0;"Anhydrit (von oben nach unten zunehmend - Sp. 2432 m ca . 40 %, ab Sp. 2438 m ca. 80 %), weißgrau, feinkristallin, seltener feinkörnig, mit
geringen Dolomitspuren, wenig tonig, überwiegend kreidig-weich und zu Schmand zerbohrt; daneben besonders in den oberen Proben noch häufig
(20 - 60 %) mittel- bis dunkelgrauer, +dolomitischer Tonstein, gelegentlich mit einem leichten Stich ins Olive, spießig-scharfkantig brechend, ziemlich hart, vereinzelt auch Übergänge in dolomitischen Steinmergel; außerdem i.a. nur selten, in Sp. 2446 m jedoch häufig (ca. 60 %), +anhydritischer, mittelgrauer Dolomit wie zuvor (nur gelegentlich spätige Punkte).";Oberer Mittelkeuper;SceAn;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65618;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2452.0;2456.0;Mittelgrauer, ± anhydritischer Dolomit (ca. 60 %) wie in den Sp. 2416 - 2430 m, Rest weißgrauer, häufig dolomitischer Anhydrit.;Oberer Mittelkeuper;SbdDo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65624;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2456.0;2460.0;"Weißgrauer, mürber Anhydrit (ca . 80 %) wie in den Sp. 2432 - 2450 m; daneben noch mittelgrauer, dolomitischer Tonstein sowie anhydritischer
Dolomit wie oben, außerdem in Sp. 2458 m noch zwei bis drei Bröckchen von rotbraunem Tonstein.";Oberer Mittelkeuper;SceAn;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65625;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2460.0;2474.0;"Tonstein, mittelrotbraun, mäßig schluffig, etwas dolomitisch, nur mäßig fest, sehr wasserlöslich und überwiegend zusammen mit weichem
Anhydrit zu Schmand zerbohrt, jeweilige Anteile von Anhydrit und rotem Ton nicht genau bestimmbar, einzelne Schwankungen jedoch am
Grad der Rotfärbung erkennbar (danach Sp. 2460 m, 2466 m, 2470 m + 2472 m besonders tonig); daneben i.a. nur vereinzelt, in Sp. 2462 m auch häufiger, mittelgrauer, wenig grünlicher, spießig brechender und ebenfalls
leicht dolomitischer Tonstein, einzelne Splitter auch in harten, dolomitischen Steinmergel überleitend.";Oberer Mittelkeuper;SkpTo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65626;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2474.0;2486.0;"Anhydrit (ca. 80 - 90 %), schmutzig weiß, ganz selten rötlich; feinkristallin, selten staub- bis feinkörnig, einzelne glasklare Bröckchen
auch grobkristallin, wenig oder nur mäßig fest bis kreidig-weich, überwiegend abgerundete cuttings, zum Teil zu Schmand zerbohrt, einzelne Bröckchen auch mit mittelgrauen Ton- bzw. Dolomitdurchwachsungen; daneben noch rotbrauner und mittelgrünlichgrauer, auch olivstichiger, wenig dolomitischer Tonstein wie zuvor; außerdem einzelne +tonige, harte Dolornit - bzw.
Steinmergelbrockchen.";Oberer Mittelkeuper;SceAn;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65627;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2486.0;2492.0;Roter Tonstein und weißer Anhydrit stark zu Schmand zerbohrt, ähnlich wie in den Sp. 2460 - 2472 m, insgesamt jedoch etwas höherer Anhydrit anteil.;Oberer Mittelkeuper;SkpTo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65628;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2492.0;2500.0;"Anhydrit (ca. 90%), schmutzig weiß, feinkristallin, seltener staubkörnig, wenig fest bis mürbe, gelegentlich zu Schmand zerbohrt; daneben noch etwas grünlichgrauer, + dolomitischer Tonstein, mäßig schluffig, ziemlich glatt, fest und splitterig brechend; Sp. 2498 m wegen Meißelwechselstark durch Nachfall verunreinigt (anhydritischer Dolomit, grauer und rotbrauner,
etwas dolomitischer Tonstein).";Oberer Mittelkeuper;SceAn;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65629;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2500.0;2508.0;"+Anhydritischer Tonstein, mittelgrau, sehr weich und plastisch und bei wechselndem Anhydritgehalt stark zu Schmand zerbohrt, in dem
sich noch reichlich weiße Anhydritbröckchen wie oben und gelegentlich rotbrauner Tonstein eingearbeitet findet, der hohe Kalkgehalt des
Bohrgutes (Schmand) muß wohl auf Spülungsreste zurückgeführt werden; ab Sp. 2502 m einzelne kleinere Bergkristalle (2 - 5 mm) und einzelne
kleinere Bröckchen sekundären Quarzes.";Oberer Mittelkeuper;SkpTo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65630;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2508.0;2514.0;"Anhydrit wie in den Sp. 2492 - 2498 m, in Sp. 2512 m zu ca. 95 %, in den Proben darüber noch schmandiges Material wie zuvor; außerdem
etwas mittel- bis grünlichgrauer, +dolomitischer Tonstein.";Oberer Mittelkeuper;SkpTo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65631;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2514.0;2522.0;"Mergeltonstein, mittelgrau, ab Sp. 2516 m mehr mittelbraun, i.a. nur geringer Kalkgehalt, wenig schluffig, überwiegend ziemlich weich,
plastisch und stark zu Schmand zerbohrt, auch einzelne härtere, dolomitische Bröckchen; außerdem reichlich schmutzig- weißer Anhydrit,
der in dem schmandig -weichen: Material eingebacken ist; ferner ca. 10 - 20 % mittel- bis dunkelgrauer Tonstein, ziemlich schluffig und
rauh, verhältnismäßig hart und dünnspießigscharfkantig brechend; gelegentlich harte Bröckchen von lindgrünem, vereinzelt rotbraun marmoriertem, dolomitischern Steinmergel.";Oberer Mittelkeuper;SkpTm;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65633;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2522.0;2532.0;"Mergeltonstein (ca. 90 %), intensiv mittel bis hellrotbraun; ziemlich schluffig, nur wenig fest und stark zu Schmand zerbohrt, in dem noch kleine Bröckchen von weißem Anhydrit eingebettet sind; ferner wenig, in
Sp. 2530 m auch häufiger (ca. 15%), mittel- bis dunkelgrauer auch rötlicher und grünlicher Tonstein, dolomitisch, ziemlich hart, scharfkantig- kleinspießig brechend.";Oberer Mittelkeuper;SkpTm;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65634;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2532.0;2544.0;"Dolomit (95 - 100 %), mittelgrau, am Kopf (Sp. 2532 m) auch hellgrau bis hellbeige; ziemlich anhydritisch, feinkristallin bis staubkörnig, schwach rauh, hart, dünnblätterig brechend; in Sp. 2542 m noch ca. 5 %
weißer Anhydrit; gelegentlich einzelne grobkristalline, hellrötliche Anhydritbröckchen.";Oberer Mittelkeuper;SbdDo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65635;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2544.0;2550.0;"Mergeltonstein (ca. 95 %), mittelbraun, ab Sp. 2546 m mit starkem Roteinschlag, gelegentlich graumarmoriert; schluffig und schwach rauh,
wenig fest, stark zu Schmand zerbohrt; wenig weißer Anhydrit und dunkelgrauer Tonstein.";Schilfsandstein - Bereich;SkpTm;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
65632;2539775.0;1173490.0;660.56;Essertines_1;Essertines_1;I95RV03900;1963-07-22;B;geotherm;f;2936.1;2550.0;2554.0;"Tonstein (ca. 90 %), mittelgrau, i.a. schwach kalkig, nicht besonders hart und zu Schmand zerbohrt; daneben aber auch einzelne härtere,
dolomitische Gesteinssplitter; wenig weißer Anhydrit.";Schilfsandstein - Bereich;SkpTo;;t;;;;;POINT (2539775 1173490);POINT (6.65103871477282 46.70988884418609);6.65103871477282;46.709888844186096
